,1,2
0,0.20501349354005793,0.7949865064599421
1,0.11216954255026622,0.8878304574497339
2,0.9175483690287511,0.08245163097124894
3,0.19794340840331634,0.8020565915966836
4,0.05705005073291991,0.9429499492670801
5,0.26310368187733907,0.736896318122661
6,0.2905300746466058,0.7094699253533941
7,0.9187385393476576,0.0812614606523425
8,0.9142720463195603,0.08572795368043984
9,0.9615704552612271,0.03842954473877299
10,0.4595402656929294,0.5404597343070705
11,0.43303917725030955,0.5669608227496904
12,0.30045107944767835,0.6995489205523217
13,0.9190088981127156,0.08099110188728448
14,0.358004528877642,0.6419954711223579
15,0.34779899929924885,0.6522010007007513
16,0.5071709595019908,0.49282904049800924
17,0.555386987994157,0.444613012005843
18,0.9295892810061126,0.07041071899388733
19,0.0768112172008839,0.923188782799116
20,0.9586719160777623,0.0413280839222377
21,0.9143309590422737,0.08566904095772629
22,0.5959258461753529,0.4040741538246471
23,0.1291706290293055,0.8708293709706945
24,0.48430826261892684,0.5156917373810731
25,0.13706164538694873,0.8629383546130514
26,0.9049762621650477,0.0950237378349523
27,0.8543882528008157,0.14561174719918435
28,0.9243316241621433,0.07566837583785668
29,0.12638035856580704,0.8736196414341929
30,0.8544693572299494,0.1455306427700506
31,0.9670260333589159,0.032973966641083964
32,0.2290188242944975,0.7709811757055025
33,0.8125837397342139,0.18741626026578603
34,0.1260116522228075,0.8739883477771926
35,0.9061523392815386,0.09384766071846128
36,0.8875708964284023,0.11242910357159776
37,0.2920948692091311,0.7079051307908689
38,0.8017106572583224,0.1982893427416776
39,0.2603941962587504,0.7396058037412496
40,0.8914716630220186,0.10852833697798135
41,0.8288142762670592,0.17118572373294075
42,0.7414422999548478,0.2585577000451523
43,0.828626109121571,0.17137389087842894
44,0.29193564049465276,0.7080643595053473
45,0.8186694212282901,0.18133057877170983
46,0.11522891295664865,0.8847710870433513
47,0.10198971071428926,0.8980102892857107
48,0.35399925982403696,0.6460007401759631
49,0.06102195932711667,0.9389780406728833
50,0.2758119948617194,0.7241880051382806
51,0.6218157431241047,0.37818425687589535
52,0.9239135010036503,0.07608649899634963
53,0.92661052803626,0.07338947196374003
54,0.5817733334962849,0.41822666650371515
55,0.8798473485082535,0.12015265149174638
56,0.1115360485373038,0.8884639514626962
57,0.5422957833280612,0.45770421667193883
58,0.9530738761507443,0.04692612384925551
59,0.3762913079436955,0.6237086920563045
60,0.5538266571805313,0.4461733428194687
61,0.8751142277033161,0.1248857722966839
62,0.13219233514659903,0.8678076648534009
63,0.5076975628490701,0.49230243715093003
64,0.8467010591547428,0.15329894084525722
65,0.0604545639823422,0.9395454360176577
66,0.6401611533828824,0.3598388466171176
67,0.10728186742058447,0.8927181325794156
68,0.7221167407303875,0.2778832592696125
69,0.37301946357664806,0.6269805364233519
70,0.062032545849785826,0.9379674541502142
71,0.9550410091245677,0.044958990875432224
72,0.850330750539929,0.14966924946007096
73,0.7488261398822835,0.2511738601177164
74,0.14478727754521814,0.8552127224547819
75,0.20218806419927726,0.7978119358007228
76,0.8677882733694608,0.13221172663053907
77,0.9153262712418533,0.08467372875814673
78,0.911970571614453,0.08802942838554693
79,0.7774782098525459,0.22252179014745416
80,0.2119425934226201,0.7880574065773799
81,0.28698640382770096,0.713013596172299
82,0.8990757047923024,0.10092429520769766
83,0.16098487760656793,0.839015122393432
84,0.5483907566162074,0.45160924338379255
85,0.9687079049307805,0.03129209506921942
86,0.18041915308453052,0.8195808469154694
87,0.34003403966350726,0.6599659603364928
88,0.26354108665024867,0.7364589133497513
89,0.17430594136741767,0.8256940586325824
90,0.9627368586037678,0.03726314139623214
91,0.6600159180489502,0.3399840819510499
92,0.6275701858792202,0.3724298141207798
93,0.6001665829397657,0.39983341706023434
94,0.07692994620080716,0.9230700537991928
95,0.47862588657389804,0.521374113426102
96,0.8134623378035097,0.18653766219649032
97,0.26848657297402073,0.7315134270259793
98,0.44151206688255085,0.5584879331174492
99,0.6689175243684077,0.3310824756315924
100,0.3921497673184714,0.6078502326815286
101,0.8008123672847438,0.1991876327152562
102,0.5938823894832723,0.4061176105167278
103,0.58102706207492,0.4189729379250799
104,0.14988789035686595,0.850112109643134
105,0.7621385993169156,0.2378614006830844
106,0.3772148219164256,0.6227851780835745
107,0.5039252417374791,0.4960747582625209
108,0.42317281835978554,0.5768271816402144
109,0.34247530960178724,0.6575246903982128
110,0.05861938371439765,0.9413806162856024
111,0.7780302153126072,0.2219697846873928
112,0.1021741866863743,0.8978258133136258
113,0.46189448109082243,0.5381055189091776
114,0.7365393641020527,0.2634606358979473
115,0.1648288608314328,0.8351711391685673
116,0.8558797214083319,0.14412027859166823
117,0.9177212253212124,0.08227877467878757
118,0.07479993032495796,0.9252000696750421
119,0.9570166514958517,0.042983348504148346
120,0.9039255392104125,0.09607446078958756
121,0.5109232674666541,0.4890767325333459
122,0.12004590145006963,0.8799540985499305
123,0.41626587509404933,0.5837341249059506
124,0.8739250091763987,0.1260749908236013
125,0.10549945805078519,0.8945005419492148
126,0.13385440668048554,0.8661455933195144
127,0.7261900399670611,0.2738099600329389
128,0.13487802250662737,0.8651219774933726
129,0.8507036372050931,0.14929636279490688
130,0.12165627200983077,0.8783437279901692
131,0.11847382031189785,0.8815261796881022
132,0.1307712999120833,0.8692287000879166
133,0.2997550722929586,0.7002449277070414
134,0.4897167897733407,0.5102832102266593
135,0.1423166199915683,0.8576833800084317
136,0.808664007182274,0.19133599281772593
137,0.8482075356647234,0.15179246433527663
138,0.8631861476058728,0.13681385239412724
139,0.11826179445434692,0.8817382055456531
140,0.12985620417740792,0.8701437958225922
141,0.16155964097948095,0.8384403590205192
142,0.29205377205892413,0.7079462279410758
143,0.6247819886407102,0.3752180113592897
144,0.9447304062960387,0.05526959370396122
145,0.3569149116963115,0.6430850883036885
146,0.8166657554606057,0.18333424453939418
147,0.7794358929155731,0.22056410708442686
148,0.8869769866926455,0.11302301330735455
149,0.18496439692199948,0.8150356030780006
150,0.6480625318355312,0.3519374681644688
151,0.7347266018227107,0.2652733981772894
152,0.2083835122792076,0.7916164877207924
153,0.9233644781627276,0.07663552183727236
154,0.9321008208744315,0.06789917912556853
155,0.0427603645235985,0.9572396354764015
156,0.0966775964127886,0.9033224035872114
157,0.49166250213441265,0.5083374978655874
158,0.11927173217771261,0.8807282678222874
159,0.340437234928802,0.6595627650711979
160,0.11795504673386141,0.8820449532661386
161,0.8830375247912117,0.11696247520878837
162,0.1272156652211553,0.8727843347788448
163,0.09818528336339882,0.9018147166366012
164,0.9062600471690695,0.0937399528309304
165,0.19222221854408217,0.8077777814559177
166,0.9164665056217581,0.0835334943782419
167,0.6412021463469028,0.35879785365309724
168,0.19190187365212233,0.8080981263478776
169,0.0809066718650973,0.9190933281349027
170,0.8708515803187784,0.12914841968122157
171,0.9626441649587899,0.03735583504121006
172,0.43708667131472134,0.5629133286852787
173,0.48073284347310663,0.5192671565268934
174,0.3563934656524171,0.6436065343475829
175,0.9305826681572242,0.06941733184277572
176,0.3570508331297086,0.6429491668702914
177,0.7288951835491126,0.2711048164508873
178,0.4005432066234431,0.5994567933765569
179,0.5490782928832295,0.45092170711677043
180,0.029069500673211866,0.9709304993267882
181,0.6357611804948856,0.3642388195051143
182,0.6259944033942332,0.3740055966057668
183,0.6403867144296288,0.35961328557037125
184,0.9522805298164297,0.04771947018357022
185,0.6053116684683224,0.39468833153167754
186,0.8337570944097504,0.16624290559024957
187,0.7823509441320686,0.21764905586793143
188,0.7297247097223586,0.2702752902776415
189,0.8250932573198613,0.1749067426801388
190,0.904605490962838,0.09539450903716205
191,0.09608727751747592,0.9039127224825242
192,0.8252272863584366,0.17477271364156338
193,0.9556582376650005,0.04434176233499968
194,0.8081970344654944,0.19180296553450554
195,0.24507264084923708,0.7549273591507629
196,0.0911353796203595,0.9088646203796404
197,0.9037257649509821,0.09627423504901783
198,0.8346066345985594,0.16539336540144042
199,0.40723933688460356,0.5927606631153965
200,0.8706742249435053,0.12932577505649465
201,0.76704840943586,0.23295159056414005
202,0.8039083364449734,0.19609166355502666
203,0.24233367216377752,0.7576663278362225
204,0.309506591137531,0.6904934088624689
205,0.37369789663969727,0.6263021033603028
206,0.429322379576327,0.5706776204236729
207,0.6984660822138236,0.30153391778617644
208,0.6511887821298007,0.34881121787019925
209,0.9608300427117663,0.03916995728823368
210,0.19127876799900834,0.8087212320009917
211,0.12452913445818703,0.875470865541813
212,0.40681999548661163,0.5931800045133884
213,0.6728088876538134,0.32719111234618653
214,0.6718409693578694,0.32815903064213053
215,0.8299859829108359,0.17001401708916414
216,0.8682195272216706,0.13178047277832944
217,0.7982857066007024,0.20171429339929758
218,0.35261938053637376,0.6473806194636262
219,0.8096961848091708,0.19030381519082928
220,0.15502804309499213,0.8449719569050078
221,0.3442054078893192,0.6557945921106808
222,0.5584543512070501,0.4415456487929498
223,0.1527147922358863,0.8472852077641138
224,0.1652198057717459,0.8347801942282541
225,0.5587211608177388,0.44127883918226124
226,0.25175422235543493,0.748245777644565
227,0.9536199997304103,0.046380000269589564
228,0.6179937029897442,0.38200629701025585
229,0.9334491704494972,0.06655082955050291
230,0.6079586119406811,0.3920413880593188
231,0.45993928299732534,0.5400607170026747
232,0.09248183245134023,0.9075181675486598
233,0.9495882198250739,0.050411780174926146
234,0.1991951703648797,0.8008048296351202
235,0.9167029534528183,0.08329704654718188
236,0.9135638148650763,0.08643618513492368
237,0.1918350099781269,0.8081649900218731
238,0.05656737055098806,0.943432629449012
239,0.8262372822071948,0.1737627177928052
240,0.7944113338487987,0.2055886661512013
241,0.10539164511329067,0.8946083548867094
242,0.11529379646364298,0.884706203536357
243,0.13330552407115678,0.8666944759288433
244,0.1878240400782587,0.8121759599217413
245,0.42495113424334396,0.5750488657566561
246,0.16808096083105883,0.8319190391689412
247,0.15538916267634761,0.8446108373236524
248,0.41260853092493616,0.5873914690750638
249,0.3568564347439713,0.6431435652560287
250,0.13747336174594638,0.8625266382540536
251,0.09077116830529375,0.9092288316947063
252,0.8536811805528655,0.1463188194471346
253,0.11123933954850762,0.8887606604514924
254,0.11529225424054892,0.8847077457594511
255,0.1919422421676579,0.8080577578323422
256,0.05433952366342279,0.9456604763365772
257,0.24545262455927028,0.7545473754407296
258,0.3271788804293084,0.6728211195706915
259,0.9212072314850897,0.0787927685149103
260,0.913563721158891,0.08643627884110897
261,0.8928887618212885,0.10711123817871145
262,0.10248135584225658,0.8975186441577434
263,0.9249253496434061,0.07507465035659393
264,0.8571372873788246,0.1428627126211754
265,0.9007579426608623,0.09924205733913768
266,0.6225817013510506,0.37741829864894927
267,0.8517856014749912,0.14821439852500884
268,0.9486787930184165,0.05132120698158348
269,0.18001069490205387,0.8199893050979461
270,0.8613453583356981,0.13865464166430191
271,0.9213535880775402,0.07864641192245973
272,0.12182313253502604,0.8781768674649739
273,0.1878641626794642,0.8121358373205357
274,0.9622866747557555,0.03771332524424464
275,0.8352337255491866,0.1647662744508133
276,0.813877377842682,0.186122622157318
277,0.9163499262745118,0.08365007372548805
278,0.12645016229129566,0.8735498377087044
279,0.857396857058976,0.14260314294102405
280,0.41717763179741596,0.582822368202584
281,0.890192972831683,0.10980702716831701
282,0.8386869974242919,0.1613130025757081
283,0.8504881705302914,0.14951182946970873
284,0.8990081350813409,0.10099186491865911
285,0.11763005909454599,0.882369940905454
286,0.49116935621971,0.50883064378029
287,0.31061533815921305,0.6893846618407868
288,0.3810759563549647,0.6189240436450353
289,0.8804966034196053,0.1195033965803947
290,0.07082343395727943,0.9291765660427206
291,0.7247050786668009,0.27529492133319916
292,0.06664511779376711,0.9333548822062329
293,0.652063538976189,0.347936461023811
294,0.4859439074670346,0.5140560925329655
295,0.9363290958500933,0.06367090414990668
296,0.9300407087962386,0.06995929120376145
297,0.8882565994789072,0.11174340052109277
298,0.9173924145846769,0.08260758541532313
299,0.0943643822640208,0.9056356177359792
300,0.17503715351697277,0.8249628464830272
301,0.11554472902613373,0.8844552709738662
302,0.6679141315991808,0.3320858684008193
303,0.19094370406784342,0.8090562959321566
304,0.08000914967984438,0.9199908503201555
305,0.869462114791419,0.1305378852085811
306,0.3729002905999993,0.6270997094000008
307,0.6463828305642674,0.35361716943573257
308,0.7854647810472263,0.21453521895277375
309,0.5099928384432674,0.49000716155673246
310,0.9753768177359197,0.024623182264080407
311,0.4291701927549744,0.5708298072450256
312,0.5722600473451307,0.42773995265486936
313,0.37954193356748206,0.6204580664325179
314,0.06047588388508199,0.939524116114918
315,0.9530623516691643,0.04693764833083573
316,0.9213041121256165,0.07869588787438342
317,0.05736839542766682,0.9426316045723332
318,0.923300940162428,0.0766990598375721
319,0.45494643164121984,0.5450535683587802
320,0.880379938932635,0.11962006106736506
321,0.4174529594675942,0.5825470405324059
322,0.11328269373731577,0.8867173062626843
323,0.0966916129672111,0.9033083870327888
324,0.18835517082194517,0.8116448291780547
325,0.8999830590414674,0.10001694095853271
326,0.08815444340581872,0.9118455565941812
327,0.18816814494302497,0.811831855056975
328,0.9514580980330941,0.04854190196690587
329,0.7852989149351598,0.21470108506484023
330,0.626676816722602,0.37332318327739805
331,0.09134096030494028,0.9086590396950597
332,0.08815542041794913,0.9118445795820509
333,0.18004913691022698,0.819950863089773
334,0.9245265051695062,0.07547349483049384
335,0.9109397698161404,0.08906023018385964
336,0.1799931113851413,0.8200068886148586
337,0.050596403482662644,0.9494035965173373
338,0.8354562479849067,0.16454375201509341
339,0.8045303856062844,0.1954696143937156
340,0.1063152194128247,0.8936847805871753
341,0.11629335560789987,0.8837066443921002
342,0.8675476234995144,0.13245237650048555
343,0.7758486305554165,0.2241513694445835
344,0.8594003031279085,0.14059969687209148
345,0.8613650100496246,0.13863498995037546
346,0.8836371993315557,0.11636280066844434
347,0.8909921344137094,0.1090078655862906
348,0.13658631652706768,0.8634136834729322
349,0.7224053414290744,0.27759465857092547
350,0.5250285688134236,0.47497143118657636
351,0.5212289635997508,0.47877103640024915
352,0.8747454941398626,0.1252545058601375
353,0.07719315569310795,0.9228068443068921
354,0.6808353134197718,0.3191646865802282
355,0.07782516611588391,0.9221748338841161
356,0.6736304446017879,0.3263695553982121
357,0.7092652627388782,0.29073473726112176
358,0.9378524960081672,0.06214750399183284
359,0.07339045976407738,0.9266095402359226
360,0.03849121988381512,0.9615087801161848
361,0.44310908817329253,0.5568909118267075
362,0.639674810294162,0.3603251897058381
363,0.45534157867627345,0.5446584213237265
364,0.9621375537068411,0.037862446293159054
365,0.4652746430678963,0.5347253569321038
366,0.7748943299249262,0.2251056700750738
367,0.7436521033271669,0.2563478966728331
368,0.7144660318557545,0.28553396814424553
369,0.07368638825373457,0.9263136117462655
370,0.9293729933771694,0.07062700662283061
371,0.9567072879003742,0.04329271209962577
372,0.9194190908016818,0.08058090919831803
373,0.5320270428654558,0.4679729571345442
374,0.1520748340406989,0.8479251659593011
375,0.7518786387132115,0.24812136128678844
376,0.12388966162600172,0.8761103383739984
377,0.9204199937212376,0.07958000627876231
378,0.3063854931020967,0.6936145068979034
379,0.2689025415488278,0.7310974584511721
380,0.11101206611344383,0.8889879338865562
381,0.629939492546669,0.37006050745333097
382,0.05361810194246687,0.9463818980575331
383,0.4311126862243626,0.5688873137756374
384,0.31286272204549376,0.6871372779545063
385,0.6738117863839893,0.32618821361601064
386,0.8482128056342554,0.15178719436574448
387,0.936952030457368,0.06304796954263203
388,0.0856386035390143,0.9143613964609858
389,0.9599697574735884,0.04003024252641159
390,0.1166168216181122,0.8833831783818877
391,0.7363680490351343,0.26363195096486575
392,0.1431777305332667,0.8568222694667333
393,0.757360486443796,0.24263951355620383
394,0.14294285078486696,0.8570571492151331
395,0.9146769399230105,0.08532306007698956
396,0.8731549844661409,0.12684501553385905
397,0.37970011384876146,0.6202998861512385
398,0.879368154268954,0.1206318457310459
399,0.8720059753677892,0.1279940246322108
400,0.14755276884416163,0.8524472311558384
401,0.9067732476830962,0.09322675231690383
402,0.14882490835321244,0.8511750916467875
403,0.5706654365155421,0.42933456348445787
404,0.7368107156892482,0.26318928431075184
405,0.17367846380774643,0.8263215361922536
406,0.09627330622337123,0.9037266937766288
407,0.09984593828868142,0.9001540617113185
408,0.8257346679240717,0.17426533207592843
409,0.9513440393750401,0.048655960624959894
410,0.7986903767967434,0.20130962320325663
411,0.7321874610404693,0.2678125389595306
412,0.09113507882939957,0.9088649211706004
413,0.9037263112286252,0.09627368877137468
414,0.9044964671966984,0.09550353280330155
415,0.0913210722273816,0.9086789277726184
416,0.11468030083464162,0.8853196991653584
417,0.19668871493580312,0.8033112850641968
418,0.12916054767814988,0.8708394523218502
419,0.7381334580654617,0.26186654193453834
420,0.19758914287863874,0.8024108571213613
421,0.07062322118146554,0.9293767788185345
422,0.8651739567878153,0.13482604321218464
423,0.1418319511440528,0.8581680488559471
424,0.2515577808047495,0.7484422191952504
425,0.1827990811029581,0.8172009188970419
426,0.18517875661587146,0.8148212433841285
427,0.12213324052750657,0.8778667594724934
428,0.8905063235952405,0.10949367640475956
429,0.869386374476888,0.13061362552311187
430,0.7981430572800784,0.20185694271992172
431,0.7161881190430966,0.2838118809569033
432,0.7032578613591635,0.2967421386408366
433,0.29969718251158606,0.7003028174884139
434,0.9587888388976794,0.041211161102320655
435,0.8941040054896198,0.10589599451038015
436,0.12027043361679496,0.879729566383205
