ID,purpose,n_car,n_bicycle,n_motorcycle,avail_car,avail_taxi,avail_bus,avail_rail,avail_cycling,avail_walking,total_car_cost,taxi_cost,day_of_the_week_start,city.leeds,city.westyorkshire,city.elsewhereuk,city.na,female,age,british_origin,o_level,a_level,voc_qual,masters,phd,occ,occ_full_time,nb_hh_employed,mar,hh_size,income_perso,car_distance_km,bus_distance_km,rail_distance_km,taxi_distance_km,cycling_distance_km,walking_distance_km,car_travel_time_min,bus_travel_time_min,rail_travel_time_min,taxi_travel_time_min,cycling_travel_time_min,walking_travel_time_min,bus_IVT_time_min,bus_access_egress_time_min,rail_IVT_time_min,rail_access_egress_time_min,choice,bus_transfers,rail_transfers,income_hh,bus_cost_total_per_leg,rail_cost_total_per_leg
161,Social,0,5,0,0,1,1,0,0,1,0.48005605,5.04552375,Tuesday,0,0,1,0,0,5,1,1,1,1,0,0,10,0,1,1,3,1,3.071,0.999,0.931,3.071,1.064,0.931,8.233333333,10.73333333,0,8.233333333,4.5,11.55,1,9.366666667,NA,NA,6,0,NA,11,0.345205479,NA
161,Social,0,5,0,0,1,1,1,1,0,1.268538843,9.56476375,Tuesday,0,0,1,0,0,5,1,1,1,1,0,0,10,0,1,1,3,1,10.099,9.785,10.818,10.099,13.077,9.939,18.98333333,44.85,59.2,18.98333333,47.26666667,126.4333333,18.96666667,25.61666667,8.583333333,33.51666667,3,0,1,11,0.345205479,2.710318988
161,Social,0,5,0,0,1,1,1,0,0,4.008874685,23.09154958,Tuesday,0,0,1,0,0,5,1,1,1,1,0,0,10,0,1,1,3,1,34.457,36.185,37.602,34.457,34.802,33.255,35.4,102.8666667,91.75,35.4,109.4,405.3,56.75,22.43333333,37.06666667,32.25,3,1,1,11,0.345205479,2.710318988
161,Home,0,5,0,0,1,1,0,1,0,0.534522776,5.590330417,Tuesday,0,0,1,0,0,5,1,1,1,1,0,0,10,0,1,1,3,1,4.079,4.386,4.386,4.079,3.777,3.603,8.766666667,13.2,13.2,8.766666667,13.4,44.38333333,9.866666667,3.316666667,9.866666667,3.316666667,2,0,NA,11,0.345205479,2.710318988
161,Primary Workplace,0,5,0,0,1,1,0,1,0,2.23471849,14.6266575,Wednesday,0,0,1,0,0,5,1,1,1,1,0,0,10,0,1,1,3,1,19.434,10.557,10.417,19.434,10.149,9.254,24.08333333,61.2,61.2,24.08333333,33.75,115.4,34,14.86666667,31,16.66666667,5,1,NA,11,1.035616438,4.6
161,Home,0,5,0,0,1,1,0,1,0,2.097283706,13.55124333,Wednesday,0,0,1,0,0,5,1,1,1,1,0,0,10,0,1,1,3,1,18.452,10.48,10.203,18.452,9.609,9.244,18.25,53.45,50.66666667,18.25,32.43333333,115.2333333,32.76666667,16.93333333,22.71666667,21.23333333,5,1,NA,11,1.035616438,4.6
161,Exercise,0,5,0,0,1,1,0,1,0,1.923447631,12.75291083,Friday,0,0,1,0,0,5,1,1,1,1,0,0,10,0,1,1,3,1,17.158,11.111,12.207,17.158,10.273,9.189,16.6,65.53333333,71.51666667,16.6,34.86666667,113.8666667,44.55,14.96666667,32.9,28.26666667,5,1,NA,11,0.690410959,4.6
162,Primary Workplace,0,0,0,0,1,1,1,0,0,1.001821709,7.60955125,Wednesday,1,0,0,0,1,4,1,0,0,0,0,0,7,1,0,1,2,2,7.269,6.108,12.562,7.269,5.831,5.638,13.33333333,31.9,44.8,13.33333333,19.63333333,71.01666667,27.93333333,3.95,22.05,7.1,2,0,2,3,2.3,17.2
162,Work Related,0,0,0,0,1,0,0,0,1,5.183519645,5.375482083,Wednesday,1,0,0,0,1,4,1,0,0,0,0,0,7,1,0,1,2,2,2.671,0.362,0.401,2.671,1.068,0.401,13.35,3.533333333,0,13.35,4.1,5.233333333,1,2.433333333,NA,NA,6,0,NA,3,1.5,NA
162,Home,0,0,0,0,1,1,0,0,0,0.777579916,6.966574167,Wednesday,1,0,0,0,1,4,1,0,0,0,0,0,7,1,0,1,2,2,5.634,5.566,5.566,5.634,5.549,5.441,14.81666667,27.1,27.1,14.81666667,21.35,70.81666667,14.91666667,11.53333333,14.91666667,11.53333333,4,0,NA,3,2.3,2.3
162,Vacation/Travel,0,0,0,0,1,1,0,0,0,1.780420391,7.314342083,Thursday,1,0,0,0,1,4,1,0,0,0,0,0,7,1,0,1,2,2,6.163,6.389,6.16,6.163,5.79,5.721,15.7,35.31666667,37.9,15.7,18.63333333,71.55,23.15,12.16666667,20.73333333,17.16666667,4,0,NA,3,2.3,2.3
162,Home,0,0,0,0,1,1,1,0,0,6.03911936,33.98019167,Saturday,1,0,0,0,1,4,1,0,0,0,0,0,7,1,0,1,2,2,54.18,59.654,62.194,54.18,66.136,45.473,48.06666667,155.35,98.06666667,48.06666667,224.9833333,567.6,89.45,20.43333333,62,20.71666667,3,2,1,3,9.1,20.5
162,Home,0,0,0,0,1,1,0,0,0,0.966715584,8.206004583,Saturday,1,0,0,0,1,4,1,0,0,0,0,0,7,1,0,1,2,2,7.533,6.431,6.26,7.533,6.354,5.887,17.9,34.06666667,35.3,17.9,25.01666667,76.3,25,8.3,18.01666667,16.48333333,4,0,NA,3,2.3,2.3
162,Errands without Appointment,0,0,0,0,1,1,0,0,0,1.897746693,7.753628333,Monday,1,0,0,0,1,4,1,0,0,0,0,0,7,1,0,1,2,2,6.824,5.944,5.944,6.824,5.761,5.47,16.85,28.66666667,28.66666667,16.85,19.46666667,68.81666667,22.13333333,6.5,22.13333333,6.5,2,0,NA,3,2.3,2.3
162,Home,0,0,0,0,1,1,0,0,0,0.739867332,6.813745,Monday,1,0,0,0,1,4,1,0,0,0,0,0,7,1,0,1,2,2,5.664,6.399,6.171,5.664,5.469,5.262,13.18333333,30.63333333,33.55,13.18333333,22.38333333,69.08333333,22.78333333,7.85,18.01666667,15.08333333,4,0,NA,3,2.3,2.3
162,Primary Workplace,0,0,0,0,1,1,0,0,0,0.792537702,6.639844167,Tuesday,1,0,0,0,1,4,1,0,0,0,0,0,7,1,0,1,2,2,5.078,6.35,5.595,5.078,4.94,4.873,14.26666667,37.76666667,34.56666667,14.26666667,17.81666667,60.7,31.6,5.933333333,19,15.35,2,0,NA,3,2.3,2.3
162,Primary Workplace,0,0,0,0,1,1,0,0,0,1.127498393,9.372841667,Tuesday,1,0,0,0,1,4,1,0,0,0,0,0,7,1,0,1,2,2,9.36,6.312,6.34,9.36,6.094,5.659,20.61666667,38.33333333,42.15,20.61666667,23.48333333,74.35,31.1,6.783333333,24.1,17.6,2,0,NA,3,2.3,2.3
162,Primary Workplace,0,0,0,0,1,1,0,0,0,0.678765969,6.37386,Wednesday,1,0,0,0,1,4,1,0,0,0,0,0,7,1,0,1,2,2,5.592,4.752,4.437,5.592,4.462,4.348,9.233333333,27.81666667,28.36666667,9.233333333,15.81666667,53.95,18.9,8.266666667,15.6,12.75,2,0,NA,3,2.3,2.3
162,Primary Workplace,0,0,0,0,1,1,0,0,1,6.888613069,4.587071667,Wednesday,1,0,0,0,1,4,1,0,0,0,0,0,7,1,0,1,2,2,2.216,2.318,1.88,2.216,2.114,1.88,7.816666667,17.68333333,0,7.816666667,10.03333333,24.56666667,14,3.666666667,NA,NA,2,0,NA,3,2.3,NA
162,Restaurant,0,0,0,0,1,1,0,0,1,1.666935568,5.33431875,Wednesday,1,0,0,0,1,4,1,0,0,0,0,0,7,1,0,1,2,2,2.495,0.974,0.793,2.495,1.206,0.793,13.78333333,6.266666667,0,13.78333333,4.55,10.05,1.766666667,4.483333333,NA,NA,6,0,NA,3,1.5,NA
162,Primary Workplace,0,0,0,0,0,1,0,0,1,5.128428695,3.5543275,Wednesday,1,0,0,0,1,4,1,0,0,0,0,0,7,1,0,1,2,2,0.858,0.952,0.793,0.858,0.838,0.793,4.183333333,8.383333333,0,4.183333333,3.4,9.683333333,1.683333333,6.666666667,NA,NA,6,0,NA,3,1.5,NA
162,Restaurant,0,0,0,0,1,1,0,0,1,6.658523193,4.702864167,Wednesday,1,0,0,0,1,4,1,0,0,0,0,0,7,1,0,1,2,2,2.022,0.858,0.862,2.022,1.054,0.862,9.866666667,8.316666667,0,9.866666667,4.733333333,11.55,1.233333333,6.5,NA,NA,6,0,NA,3,1.5,NA
162,Home,0,0,0,0,1,1,0,0,0,0.967280784,7.956338333,Wednesday,1,0,0,0,1,4,1,0,0,0,0,0,7,1,0,1,2,2,7.536,6.722,6.214,7.536,6.314,5.841,15.45,32.6,32.68333333,15.45,24.86666667,75.68333333,19.78333333,12.4,16.01666667,15.86666667,4,0,NA,3,2.3,2.3
162,Primary Workplace,0,0,0,0,1,1,0,0,0,1.231678039,6.678645,Friday,1,0,0,0,1,4,1,0,0,0,0,0,7,1,0,1,2,2,5.344,5.796,5.796,5.344,5.516,5.162,13.38333333,27.25,27.25,13.38333333,19.26666667,65.63333333,21.9,5.333333333,21.9,5.333333333,2,0,NA,3,2.3,2.3
162,Work Related,0,0,0,0,1,0,0,0,1,8.483062508,5.39771125,Friday,1,0,0,0,1,4,1,0,0,0,0,0,7,1,0,1,2,2,3.321,0.631,0.631,3.321,0.691,0.631,10.48333333,0,0,10.48333333,3.466666667,7.233333333,NA,NA,NA,NA,6,NA,NA,3,NA,NA
162,Restaurant,0,0,0,0,1,1,0,0,1,8.526115082,5.960613333,Friday,1,0,0,0,1,4,1,0,0,0,0,0,7,1,0,1,2,2,3.516,0.953,1.008,3.516,1.419,1.008,15.05,9.816666667,0,15.05,5.066666667,12.53333333,2,7.3,NA,NA,6,0,NA,3,1.5,NA
162,Home,0,0,0,0,1,1,0,0,0,0.671976572,6.207072083,Saturday,1,0,0,0,1,4,1,0,0,0,0,0,7,1,0,1,2,2,5.119,5.667,5.362,5.119,5.101,4.824,9.85,31.93333333,32.16666667,9.85,18.95,62.41666667,11.96666667,19.95,10.48333333,21.66666667,4,0,NA,3,2.3,2.3
162,Restaurant,0,0,0,0,1,1,0,0,0,1.212518308,6.71072,Saturday,1,0,0,0,1,4,1,0,0,0,0,0,7,1,0,1,2,2,5.684,5.28,5.129,5.684,4.839,4.603,12.08333333,24.35,24.95,12.08333333,15.58333333,57.95,21.86666667,2.483333333,19.86666667,5.066666667,2,0,NA,3,2.3,2.3
162,Restaurant,0,0,0,0,1,1,0,0,1,6.985628824,5.466160417,Saturday,1,0,0,0,1,4,1,0,0,0,0,0,7,1,0,1,2,2,3.655,1.158,0.974,3.655,1.408,0.974,9.566666667,10.43333333,0,9.566666667,4.45,11.18333333,2.9,7.5,NA,NA,6,0,NA,3,1.5,NA
162,Home,0,0,0,0,1,1,0,0,0,0.771026346,6.701795417,Sunday,1,0,0,0,1,4,1,0,0,0,0,0,7,1,0,1,2,2,5.627,6.597,6.597,5.627,5.542,5.434,12.26666667,46.75,46.75,12.26666667,21.33333333,70.73333333,12.96666667,29.15,12.96666667,29.15,4,1,NA,3,3.8,3.8
162,Grocery,0,0,0,0,1,1,0,0,0,2.005099413,6.578111667,Monday,1,0,0,0,1,4,1,0,0,0,0,0,7,1,0,1,2,2,5.204,5.483,5.483,5.204,5.351,5.161,13.06666667,26.65,26.65,13.06666667,17.58333333,64.61666667,21.58333333,5.066666667,21.58333333,5.066666667,2,0,NA,3,2.3,2.3
162,Home,0,0,0,0,1,1,0,0,0,0.500963178,5.504315833,Monday,1,0,0,0,1,4,1,0,0,0,0,0,7,1,0,1,2,2,3.874,4.056,3.982,3.874,4.029,3.639,8.9,23.68333333,19.53333333,8.9,16.6,47.85,18.08333333,5.583333333,6.55,12.96666667,2,0,NA,3,2.3,2.3
162,Home,0,0,0,0,1,1,0,0,0,0.721190988,6.689755417,Tuesday,1,0,0,0,1,4,1,0,0,0,0,0,7,1,0,1,2,2,5.539,6.472,6.114,5.539,5.289,5.085,12.56666667,28.6,28.26666667,12.56666667,21.85,66.56666667,19.86666667,8.583333333,18.08333333,9.716666667,4,0,NA,3,2.3,2.3
162,Primary Workplace,0,0,0,0,1,1,0,0,0,1.170752544,7.784855417,Wednesday,1,0,0,0,1,4,1,0,0,0,0,0,7,1,0,1,2,2,7.359,6.499,6.36,7.359,5.921,5.639,14.61666667,36.45,41.41666667,14.61666667,19.98333333,70.61666667,27.9,8.533333333,20,21.4,2,0,NA,3,2.3,2.3
163,Restaurant,0,0,0,0,1,1,1,0,0,1.177803791,8.89012875,Friday,1,0,0,0,0,4,1,1,1,0,0,0,10,1,1,3,2,5,8.427,7.971,8.803,8.427,7.862,7.54,20.33333333,29.86666667,32.5,20.33333333,24.71666667,93.98333333,27,2.833333333,9,23.5,2,0,0,5,1.035616438,1.035616438
163,Primary Workplace,0,0,0,0,1,0,0,0,1,8.253126876,4.1322125,Friday,1,0,0,0,0,4,1,1,1,0,0,0,10,1,1,3,2,5,1.53,0.52,0.52,1.53,0.783,0.52,6.633333333,0,0,6.633333333,3.783333333,6.716666667,NA,NA,NA,NA,6,NA,NA,5,NA,NA
163,Home,0,0,0,0,1,1,1,0,0,0.983122725,8.463149167,Friday,1,0,0,0,0,4,1,1,1,0,0,0,10,1,1,3,2,5,7.974,8.411,9.093,7.974,7.967,7.537,18.31666667,39.56666667,35.15,18.31666667,30.1,97.41666667,31.13333333,8.416666667,6,29.13333333,2,0,0,5,1.035616438,1.035616438
163,Social,0,0,0,0,1,1,0,0,0,0.491626901,5.554997917,Saturday,1,0,0,0,0,4,1,1,1,0,0,0,10,1,1,3,2,5,3.785,3.877,3.877,3.785,3.839,3.519,9.816666667,14.88333333,14.88333333,9.816666667,12.96666667,41.98333333,8.883333333,6,8.883333333,6,2,0,NA,5,1.035616438,2.3
163,Home,0,0,0,0,1,1,0,0,0,0.371170222,4.793167917,Saturday,1,0,0,0,0,4,1,1,1,0,0,0,10,1,1,3,2,5,3.209,3.241,3.241,3.209,3.209,3.21,5.116666667,6.733333333,6.733333333,5.116666667,14.21666667,42.06666667,5.916666667,0.816666667,5.916666667,0.816666667,2,0,NA,5,1.035616438,2.3
163,Clothes shopping,0,0,0,0,1,1,1,0,0,2.058599114,8.62174,Sunday,1,0,0,0,0,4,1,1,1,0,0,0,10,1,1,3,2,5,8.128,8.238,12.235,8.128,8.034,7.695,19.13333333,27.58333333,44.08333333,19.13333333,25.96666667,95.96666667,25,2.416666667,20.58333333,17.76666667,2,0,1,5,0.517808219,1.035616438
163,Clothes shopping,0,0,0,0,0,1,0,0,1,1.860883889,3.613069167,Sunday,1,0,0,0,0,4,1,1,1,0,0,0,10,1,1,3,2,5,0.898,0.646,0.501,0.898,0.501,0.501,4.566666667,6.333333333,0,4.566666667,3.333333333,6.2,1,5.1,NA,NA,6,0,NA,5,0.517808219,NA
163,Restaurant,0,0,0,0,0,1,0,0,1,0.511588659,3.593094167,Sunday,1,0,0,0,0,4,1,1,1,0,0,0,10,1,1,3,2,5,0.878,0.815,0.67,0.878,0.882,0.67,4.466666667,7.55,0,4.466666667,4.55,8.45,1.5,5.65,NA,NA,6,0,NA,5,0.517808219,NA
163,Home,0,0,0,0,1,1,1,0,0,1.027628068,8.605534583,Sunday,1,0,0,0,0,4,1,1,1,0,0,0,10,1,1,3,2,5,8.049,8.109,8.57,8.049,9.057,7.852,19.35,24.16666667,28.83333333,19.35,33.3,100.6666667,20.91666667,2.866666667,6,22.83333333,2,0,0,5,0.517808219,1.035616438
163,Primary Workplace,0,0,0,0,1,1,1,0,0,8.998420982,8.65916,Tuesday,1,0,0,0,0,4,1,1,1,0,0,0,10,1,1,3,2,5,7.952,8.106,9.179,7.952,8.101,7.577,20.33333333,26.9,37.48333333,20.33333333,26.26666667,94.51666667,18.96666667,7.916666667,9,28.48333333,2,0,0,5,1.035616438,1.035616438
163,Home,0,0,0,0,1,1,1,0,0,0.998805638,9.165579583,Tuesday,1,0,0,0,0,4,1,1,1,0,0,0,10,1,1,3,2,5,8.073,8.325,9.174,8.073,8.066,7.62,24.7,38.26666667,36,24.7,29.73333333,98.4,31.13333333,7.133333333,6,30,2,0,0,5,1.035616438,1.035616438
163,Primary Workplace,0,0,0,0,1,1,1,0,0,8.973572968,8.85672,Thursday,1,0,0,0,0,4,1,1,1,0,0,0,10,1,1,3,2,5,7.884,8.228,9.129,7.884,8.033,7.51,22.58333333,36.95,36.85,22.58333333,25.53333333,93.65,30.66666667,6.283333333,9,27.85,2,0,0,5,0.690410959,1.035616438
163,Sports activity,0,0,0,1,1,1,1,0,0,1.287543059,9.934150417,Sunday,1,0,0,0,0,4,1,1,1,0,0,0,10,1,1,3,2,5,10.683,16.453,27.606,10.683,10.706,10.478,19.81666667,57.58333333,78.95,19.81666667,43,136.7833333,40.21666667,4.966666667,38.06666667,24.2,1,1,2,5,2.071232877,2.071232877
163,Grocery,0,0,0,0,0,1,0,0,1,0.207473011,3.921351667,Tuesday,1,0,0,0,0,4,1,1,1,0,0,0,10,1,1,3,2,5,1.532,2.376,1.105,1.532,1.756,1.105,4.566666667,12.6,0,4.566666667,8.716666667,15.96666667,10.61666667,1.966666667,NA,NA,6,0,NA,5,1.035616438,NA
163,Home,0,0,0,0,0,1,0,0,1,0.189075101,3.776371667,Tuesday,1,0,0,0,0,4,1,1,1,0,0,0,10,1,1,3,2,5,1.276,1.095,1.058,1.276,1.058,1.058,4.366666667,9.616666667,0,4.366666667,2.95,11.7,1.183333333,8.433333333,NA,NA,6,0,NA,5,1.035616438,NA
163,Primary Workplace,0,0,0,0,1,1,1,0,0,8.984313252,8.315350417,Wednesday,1,0,0,0,0,4,1,1,1,0,0,0,10,1,1,3,2,5,7.923,8.017,9.168,7.923,8.072,7.551,17.11666667,25.7,38.28333333,17.11666667,26.03333333,94.1,18.98333333,6.7,10,28.26666667,2,0,0,5,1.035616438,1.035616438
163,Home,0,0,0,0,1,1,1,0,0,0.992369827,8.920405833,Wednesday,1,0,0,0,0,4,1,1,1,0,0,0,10,1,1,3,2,5,8.022,8.399,9.128,8.022,8.015,7.573,22.55,37.75,35.5,22.55,30.3,97.9,29.45,8.283333333,6,29.46666667,2,0,0,5,1.035616438,1.035616438
164,Social,0,0,0,0,1,1,0,0,0,2.608453987,7.786120833,Saturday,1,0,0,0,1,4,1,1,1,1,1,0,8,1,0,1,0,4,7.07,5.679,5.472,7.07,6.261,5.614,16,23.48333333,23.83333333,16,20.56666667,68.78333333,14.31666667,3.6,12.48333333,6.716666667,2,1,NA,4,1.035616438,2.071232877
164,Social,0,0,0,0,1,1,1,0,0,9.909574285,32.1725675,Saturday,1,0,0,0,1,4,1,1,1,1,1,0,8,1,0,1,0,4,50.986,36.384,42.37,50.986,41.553,38.762,45.58333333,65.41666667,38.23333333,45.58333333,137.8333333,477.8833333,52.68333333,5.816666667,22,16.21666667,3,1,0,4,1.035616438,2.071232877
164,Grocery,0,0,0,0,1,1,0,0,1,0.255560832,4.136467917,Sunday,1,0,0,0,1,4,1,1,1,1,1,0,8,1,0,1,0,4,1.869,1.779,1.779,1.869,1.869,1.748,5.066666667,7.133333333,7.133333333,5.066666667,6.35,20.7,3.4,3.716666667,3.4,3.716666667,2,0,NA,4,0.414246575,1.5
164,Home,0,0,0,0,0,1,0,0,1,0.210815998,3.901944583,Sunday,1,0,0,0,1,4,1,1,1,1,1,0,8,1,0,1,0,4,1.601,1.881,1.631,1.601,1.601,1.601,4.05,7.05,6.9,4.05,7.783333333,21.38333333,5.133333333,1.916666667,4.35,2.533333333,2,0,NA,4,0.414246575,1.5
164,Clothes shopping,0,0,0,0,1,1,0,0,0,1.219786218,6.68215625,Sunday,1,0,0,0,1,4,1,1,1,1,1,0,8,1,0,1,0,4,5.425,4.914,4.914,5.425,5.414,5.042,13.03333333,15.38333333,15.38333333,13.03333333,17.05,61.08333333,10.6,4,10.6,4,2,0,NA,4,0.414246575,2.3
164,Home,0,0,0,0,1,1,0,0,0,0.613870343,6.105394167,Sunday,1,0,0,0,1,4,1,1,1,1,1,0,8,1,0,1,0,4,4.938,4.733,4.733,4.938,4.833,4.801,9.716666667,11.55,11.55,9.716666667,22.91666667,64.2,11.55,0,11.55,0,2,0,NA,4,0.414246575,2.3
164,Exercise,0,0,0,0,1,1,0,0,0,3.45279617,5.904585417,Monday,1,0,0,0,1,4,1,1,1,1,1,0,8,1,0,1,0,4,4.915,4.968,4.598,4.915,4.779,4.75,7.866666667,23.38333333,23.68333333,7.866666667,16.58333333,58.28333333,17.11666667,5.95,14.11666667,9.566666667,2,0,NA,4,0.690410959,2.071232877
164,Work Travel,0,0,0,0,1,1,1,0,0,7.260576577,39.55831,Monday,1,0,0,0,1,4,1,1,1,1,1,0,8,1,0,1,0,4,65.332,52.717,65.742,65.332,68.546,53.524,49.58333333,108.35,94.66666667,49.58333333,233.45,671.4666667,78.1,15.58333333,62.41666667,27.41666667,3,2,1,4,0.690410959,2.071232877
164,Home,0,0,0,0,1,1,0,0,0,1.07528492,9.222134583,Monday,1,0,0,0,1,4,1,1,1,1,1,0,8,1,0,1,0,4,8.769,7.085,6.943,8.769,7.109,6.928,21.95,48.2,48.23333333,21.95,32.43333333,91.63333333,34.98333333,12.76666667,17,30.91666667,2,0,NA,4,0.690410959,2.071232877
164,Exercise,0,0,0,0,1,1,0,0,0,3.611620103,6.114228333,Tuesday,1,0,0,0,1,4,1,1,1,1,1,0,8,1,0,1,0,4,5.044,5.25,5.25,5.044,4.907,4.878,9.3,17.16666667,17.16666667,9.3,17.46666667,59.76666667,7.95,9.183333333,7.95,9.183333333,2,0,NA,4,0.690410959,2.3
164,Primary Workplace,0,0,0,0,1,1,0,0,1,8.447918119,5.352511667,Tuesday,1,0,0,0,1,4,1,1,1,1,1,0,8,1,0,1,0,4,3.084,1.598,1.526,3.084,1.974,1.526,11.16666667,14.16666667,0,11.16666667,6.4,18.6,8,6.133333333,NA,NA,2,0,NA,4,0.690410959,NA
164,Home,0,0,0,0,1,1,0,0,1,0.290282589,4.51540375,Tuesday,1,0,0,0,1,4,1,1,1,1,1,0,8,1,0,1,0,4,1.907,1.058,1.107,1.907,1.121,1.107,8.583333333,10.76666667,0,8.583333333,5.1,14.98333333,10,0.05,NA,NA,2,0,NA,4,0.690410959,NA
164,Exercise,0,0,0,0,1,1,0,0,0,3.731348518,6.422554167,Wednesday,1,0,0,0,1,4,1,1,1,1,1,0,8,1,0,1,0,4,5.39,5.254,5.254,5.39,4.952,4.923,10.66666667,17.2,17.2,10.66666667,18,60.31666667,7.95,9.216666667,7.95,9.216666667,2,0,NA,4,0.517808219,2.3
164,Primary Workplace,0,0,0,0,1,1,0,0,1,2.739586568,6.0331375,Wednesday,1,0,0,0,1,4,1,1,1,1,1,0,8,1,0,1,0,4,3.89,1.597,1.529,3.89,1.979,1.529,13.98333333,13.98333333,0,13.98333333,6.416666667,18.63333333,4,9.75,NA,NA,2,0,NA,4,0.517808219,NA
164,Work Related,0,0,0,0,1,1,0,0,1,8.437440184,5.185654583,Wednesday,1,0,0,0,1,4,1,1,1,1,1,0,8,1,0,1,0,4,2.913,1.466,1.308,2.913,1.829,1.308,10.35,13.65,0,10.35,8.15,17.35,4,9.45,NA,NA,6,0,NA,4,0.517808219,NA
164,Home,0,0,0,0,1,1,0,0,0,0.668113263,6.46159625,Wednesday,1,0,0,0,1,4,1,1,1,1,1,0,8,1,0,1,0,4,5.393,5.629,5.216,5.393,5.297,5.145,11.03333333,24.71666667,24,11.03333333,24.9,69.56666667,15.95,8.033333333,11.46666667,12.5,2,0,NA,4,0.517808219,2.3
164,Exercise,0,0,0,0,1,1,0,0,0,3.601045305,6.132284167,Thursday,1,0,0,0,1,4,1,1,1,1,1,0,8,1,0,1,0,4,5.046,5.253,5.001,5.046,4.911,4.882,9.466666667,19.85,20.66666667,9.466666667,17.46666667,59.83333333,10.6,9.216666667,9.766666667,10.86666667,2,0,NA,4,0.414246575,2.071232877
164,Medical,0,0,0,0,1,1,0,0,0,0.788731372,7.093579583,Thursday,1,0,0,0,1,4,1,1,1,1,1,0,8,1,0,1,0,4,6.373,5.975,5.975,6.373,9.494,6.132,12.55,25.63333333,25.63333333,12.55,33.58333333,78.05,11.26666667,14.35,11.26666667,14.35,2,0,NA,4,0.414246575,2.071232877
164,Primary Workplace,0,0,0,0,1,1,1,0,0,8.790047374,7.132737917,Thursday,1,0,0,0,1,4,1,1,1,1,1,0,8,1,0,1,0,4,6.313,5.694,9.724,6.313,6.348,5.586,13.21666667,29.43333333,40.38333333,13.21666667,19.43333333,69.5,19.01666667,10.4,9,31.35,2,0,0,4,0.414246575,2.071232877
164,Restaurant,0,0,0,0,1,1,0,0,1,2.039106341,5.188288333,Thursday,1,0,0,0,1,4,1,1,1,1,1,0,8,1,0,1,0,4,2.676,1.429,1.283,2.676,1.592,1.283,11.5,13.93333333,0,11.5,7.816666667,16.73333333,8,5.933333333,NA,NA,6,0,NA,4,0.414246575,NA
164,Home,0,0,0,0,1,1,0,0,0,0.772002755,7.158075,Thursday,1,0,0,0,1,4,1,1,1,1,1,0,8,1,0,1,0,4,5.94,5.243,5.361,5.94,5.406,5.158,15.23333333,19.08333333,20.35,15.23333333,25.15,68.91666667,15.95,3.116666667,11.55,8.016666667,2,0,NA,4,0.414246575,2.071232877
164,Primary Workplace,0,0,0,0,1,1,0,0,0,8.949521731,8.333553333,Friday,1,0,0,0,1,4,1,1,1,1,1,0,8,1,0,1,0,4,7.184,6.527,6.126,7.184,6.708,6.106,20.8,39.6,32.18333333,20.8,21.45,74.1,32.01666667,7.55,19.01666667,9.133333333,2,0,NA,4,0.690410959,3.8
164,Home,0,0,0,0,1,1,0,0,0,0.875226743,7.4309125,Friday,1,0,0,0,1,4,1,1,1,1,1,0,8,1,0,1,0,4,6.87,5.824,5.824,6.87,5.734,5.653,13.48333333,21.83333333,21.83333333,13.48333333,27.43333333,75.75,17.55,4.033333333,17.55,4.033333333,2,0,NA,4,0.690410959,2.3
164,Grocery,0,0,0,0,1,1,0,0,1,0.260989607,4.343124583,Saturday,1,0,0,0,1,4,1,1,1,1,1,0,8,1,0,1,0,4,1.897,1.76,1.76,1.897,1.897,1.723,6.95,7.416666667,7.416666667,6.95,6.5,20.43333333,3.95,3.45,3.95,3.45,2,0,NA,4,0.690410959,1.5
164,Home,0,0,0,0,0,1,0,0,1,0.226798559,4.03130875,Saturday,1,0,0,0,1,4,1,1,1,1,1,0,8,1,0,1,0,4,1.723,1.83,1.83,1.723,1.723,1.723,4.733333333,9.25,9.25,4.733333333,8.1,22.91666667,4.05,5.166666667,4.05,5.166666667,2,0,NA,4,0.690410959,1.5
164,Restaurant,0,0,0,0,1,1,0,0,0,1.284769312,7.6348675,Sunday,1,0,0,0,1,4,1,1,1,1,1,0,8,1,0,1,0,4,6.246,5.711,5.799,6.246,6.155,5.738,18.43333333,30.33333333,29.21666667,18.43333333,19.58333333,70.16666667,20.11666667,10.03333333,12.6,7.566666667,2,0,NA,4,0.517808219,3.8
164,Restaurant,0,0,0,0,0,1,0,0,1,3.966990946,3.519975833,Sunday,1,0,0,0,1,4,1,1,1,1,1,0,8,1,0,1,0,4,0.826,0.552,0.455,0.826,0.532,0.455,4,5.566666667,0,4,2.983333333,6.15,1.066666667,4.316666667,NA,NA,6,0,NA,4,0.517808219,NA
164,Home,0,0,0,0,1,1,0,0,0,0.781345507,7.079005417,Sunday,1,0,0,0,1,4,1,1,1,1,1,0,8,1,0,1,0,4,5.939,5.229,5.044,5.939,5.154,5.122,14.46666667,17.56666667,17.55,14.46666667,24.15,68.41666667,14.95,2.55,12.95,4.333333333,2,0,NA,4,0.517808219,2.3
164,Exercise,0,0,0,0,1,1,0,0,0,3.673942425,5.900695417,Monday,1,0,0,0,1,4,1,1,1,1,1,0,8,1,0,1,0,4,4.907,4.996,4.626,4.907,4.769,4.74,7.866666667,23.36666667,23.66666667,7.866666667,16.56666667,58.16666667,17.11666667,5.933333333,14.11666667,9.55,2,0,NA,4,0.517808219,2.3
